numCompra,anoCompra,uasg,iniVigencia,fimVigencia,numItem,descBreve,descDetalhada,unFornecimento,fornecedor,marca,valor,qtdUnidade
00002,2023,158127,07/11/2023,07/11/2024,7,395734 - Álcool etílico limpeza de ambientes," Aplicação: Limpeza, Tipo: Gel Sanitizante, Características Adicionais: Neutro, Concentração: 73%,","Frasco 800,00 ML",15.780.673/0001-89 - BL PAPER LTDA,Marqui,"7,3900",180
00002,2023,158127,07/11/2023,07/11/2024,17,278322 - Balde," Material: Plástico, Capacidade: 100 L, Características Adicionais: Com Tampa,",Unidade,26.950.671/0001-07 - LICERI COMERCIO DE PRODUTOS EM GERAL LTDA,Merconplas,"56,8000",18
00002,2023,158127,07/11/2023,07/11/2024,18,417993 - Balde," Material: Plástico, Capacidade: 12 L, Características Adicionais: Para Utilização Em Obras De Construção Civil,",Unidade,26.950.671/0001-07 - LICERI COMERCIO DE PRODUTOS EM GERAL LTDA,Arqplast,"7,7700",18
00002,2023,158127,07/11/2023,07/11/2024,20,216082 - Balde,"Balde Material: Plástico , Material Alça: Arame Galvanizado , Capacidade: 10 L, Cor: Natural , Tamanho: Médio , Características Adicionais: Reforço Fundo E Borda",Unidade,26.950.671/0001-07 - LICERI COMERCIO DE PRODUTOS EM GERAL LTDA,Arqplast,"5,5000",18
00002,2023,158127,07/11/2023,07/11/2024,22,314993 - Cesto lixo," Material: Plástico, Capacidade: 100 L, Características Adicionais: Com Tampa E Sem Furos,",Unidade,18.449.927/0001-79 - ROBERTO DE CONTO & CIA LTDA,inje,"45,5000",12
00002,2023,158127,07/11/2023,07/11/2024,40,463157 - Detergente," Aspecto Físico: Líquido, Aplicação: Limpeza Em Geral, Aroma: Neutro, Características Adicionais: Ph 6,5 A 7,5, Composição: Tensoativo Aniônico,Tesoativo Não-Iônico Agente Um,","Frasco 500,00 ML",45.442.952/0001-01 - MIXSUPPLY COMERCIO DE PRODUTOS DE LIMPEZA LTDA,PROPRIO,"1,3500",100
00002,2023,158127,07/11/2023,07/11/2024,46,243873 - Detergente," Aplicação: Remoção Gordura E Sujeira Em Geral., Aroma: Limão, Componente Ativo: Linear Alquibenzeno Sulfonato De Sódio, Características Adicionais: Contém Tensoativo Biodegradável, Composição: Agente Alcalino Soluente E Detergente Sintético.,","Embalagem 5,00 L",05.804.684/0001-06 - POA DISTRIBUIDORA DE MATERIAIS DE LIMPEZA E GENEROS ALIMENTICIOS LTDA,MAX CLEAN/AIC,"24,0000",90
00002,2023,158127,07/11/2023,07/11/2024,49,404651 - Dispenser higienizador,"Dispenser Higienizador Material: Plástico Abs , Aplicação: Mãos , Capacidade: 800 ML, Cor: Branca , Características Adicionais: Visor Frontal Para Álcool Gel Ou Sabonete Líquido , Tipo Fixação: Parede",Unidade,48.400.615/0001-31 - 48.400.615 MARCELA MARTINS DOS SANTOS,NOBRE,"22,0000",40
00002,2023,158127,07/11/2023,07/11/2024,50,469569 - Dispenser papel toalha," Material: Plástico Abs, Cor: Branca, Dimensões: 32 X 27 X 14 CM, Características Adicionais: Fixação Por Bucha E Parafusos,",Unidade,48.400.615/0001-31 - 48.400.615 MARCELA MARTINS DOS SANTOS,NOBRE,"23,0000",40
00002,2023,158127,07/11/2023,07/11/2024,52,408686 - Escada," Material: Alumínio, Capacidade: 150 KG, Quantidade Degraus: 16 UN, Tipo: Articulada Multifuncional, Características Adicionais: Sapatas Emborrachadas, Travas Automáticas Nas Catr,",Unidade,36.047.635/0001-91 - AJP COMERCIO ATACADO E VAREJO DE PRODUTOS DE LIMPEZA LTDA,MOR,"657,9800",3
