numCompra,anoCompra,uasg,iniVigencia,fimVigencia,numItem,descBreve,descDetalhada,unFornecimento,fornecedor,marca,valor,qtdUnidade
90071,2024,158127,27/03/2025,27/03/2026,10,459481 - Toalha Banho,"Toalha Banho Material: 100% Algodão, Medidas Mínimas (C X L): 1,30 X 0,70M, Cor: Branco, Características Adicionais: Tecido Felpudo",Unidade,58.428.430/0001-99 - 58.428.430 LAURELINA RAMOS DA SILVA CAMPOS,JIN,"13,3000",30
90071,2024,158127,27/03/2025,27/03/2026,11,402822 - Toalha rosto,"Toalha Rosto Material: 100% Algodão, Cor: Branca, Comprimento: 70CM, Largura: 50CM",Unidade,44.651.148/0001-61 - M.L. COMERCIO E REPRESENTACOES LTDA,BEIRA RIO,"6,0000",30
90071,2024,158127,27/03/2025,27/03/2026,12,347153 - Toalha mão,"Toalha Mão Material: Algodão E Poliéster, Cor: Variada, Comprimento: 40CM, Largura: 20CM",Unidade,51.647.234/0001-66 - FC DISTRIBUIDORA TEXTIL LTDA,GUABIARTE,"2,5000",10
90071,2024,158127,27/03/2025,27/03/2026,27,622048 - Jaleco,"Jaleco Material: 100% Poliéster, Tipo: Longo, Tipo Manga: Longa, Quantidade Bolsos: 3UN, Tamanho: Sob Medida, Cor: Branca, Tipo Gola: Esporte, Posição Bolsos: 1 Lado Esquerdo Peito E 2 Laterais Altura Cintura, Tipo Abertura: Frontal, Uso: P/ Produção De Radiofármacos",Unidade,45.118.371/0001-00 - SSC COMERCIO E REPRESENTACOES LTDA,tradicional,"58,9500",20
90071,2024,158127,27/03/2025,27/03/2026,31,611697 - Calção,"Calção Material: Poliamida E Elastano, Cor: Preta, Tamanho: Sob Medida, Características Adicionais: Conforme Modelo",Unidade,49.441.824/0001-96 - FAROL IND E COM LTDA,fabricação própria,"20,0000",10
90071,2024,158127,27/03/2025,27/03/2026,33,611697 - Calção,"Calção Material: Poliamida E Elastano, Cor: Preta, Tamanho: Sob Medida, Características Adicionais: Conforme Modelo",Unidade,49.441.824/0001-96 - FAROL IND E COM LTDA,fabricação própria,"20,0000",10
90071,2024,158127,27/03/2025,27/03/2026,34,611697 - Calção,"Calção Material: Poliamida E Elastano, Cor: Preta, Tamanho: Sob Medida, Características Adicionais: Conforme Modelo",Unidade,49.441.824/0001-96 - FAROL IND E COM LTDA,fabricação própria,"20,0000",10
90071,2024,158127,27/03/2025,27/03/2026,35,611697 - Calção,"Calção Material: Poliamida E Elastano, Cor: Preta, Tamanho: Sob Medida, Características Adicionais: Conforme Modelo",Unidade,49.441.824/0001-96 - FAROL IND E COM LTDA,fabricação própria,"20,0000",12
90071,2024,158127,27/03/2025,27/03/2026,36,611697 - Calção,"Calção Material: Poliamida E Elastano, Cor: Preta, Tamanho: Sob Medida, Características Adicionais: Conforme Modelo",Unidade,49.441.824/0001-96 - FAROL IND E COM LTDA,fabricação própria,"20,0000",12
90071,2024,158127,27/03/2025,27/03/2026,37,611697 - Calção,"Calção Material: Poliamida E Elastano, Cor: Preta, Tamanho: Sob Medida, Características Adicionais: Conforme Modelo",Unidade,49.441.824/0001-96 - FAROL IND E COM LTDA,fabricação própria,"20,0000",14
90071,2024,158127,27/03/2025,27/03/2026,38,611697 - Calção,"Calção Material: Poliamida E Elastano, Cor: Preta, Tamanho: Sob Medida, Características Adicionais: Conforme Modelo",Unidade,49.441.824/0001-96 - FAROL IND E COM LTDA,fabricação própria,"20,0000",14
90071,2024,158127,27/03/2025,27/03/2026,40,620183 - Camiseta,"Camiseta Tipo: Unissex, Tipo Manga: Curta, Tipo Gola: Careca, Cor: Branca, Tamanho: Gg, Material: 65% Poliéster E 35% Algodao",Unidade,10.268.280/0001-77 - MV INDUSTRIA E COMERCIO DE ARTIGOS ESPORTIVOS E INFLAVEIS LTDA,TR,"14,5000",14
90071,2024,158127,27/03/2025,27/03/2026,41,464823 - Colete,"Colete Material: Poliéster, Modelo: Dupla Face, Tamanho: G, Uso: Esportivo",Unidade,10.268.280/0001-77 - MV INDUSTRIA E COMERCIO DE ARTIGOS ESPORTIVOS E INFLAVEIS LTDA,TR,"10,5000",50
90071,2024,158127,27/03/2025,27/03/2026,44,480883 - Camiseta,"Camiseta Tipo: Unissex, Tipo Manga: Curta, Tipo Gola: Redonda, Cor: Diversas, Tamanho: Sob Medida, Material: Dry Fit, Aplicação: Prática Esportiva",Unidade,10.268.280/0001-77 - MV INDUSTRIA E COMERCIO DE ARTIGOS ESPORTIVOS E INFLAVEIS LTDA,TR,"14,0000",10
90071,2024,158127,27/03/2025,27/03/2026,45,480883 - Camiseta,"Camiseta Tipo: Unissex, Tipo Manga: Curta, Tipo Gola: Redonda, Cor: Diversas, Tamanho: Sob Medida, Material: Dry Fit, Aplicação: Prática Esportiva",Unidade,10.268.280/0001-77 - MV INDUSTRIA E COMERCIO DE ARTIGOS ESPORTIVOS E INFLAVEIS LTDA,TR,"14,0000",10
90071,2024,158127,27/03/2025,27/03/2026,46,480883 - Camiseta,"Camiseta Tipo: Unissex, Tipo Manga: Curta, Tipo Gola: Redonda, Cor: Diversas, Tamanho: Sob Medida, Material: Dry Fit, Aplicação: Prática Esportiva",Unidade,10.268.280/0001-77 - MV INDUSTRIA E COMERCIO DE ARTIGOS ESPORTIVOS E INFLAVEIS LTDA,TR,"14,0000",10
