numCompra,anoCompra,uasg,iniVigencia,fimVigencia,numItem,descBreve,descDetalhada,unFornecimento,fornecedor,marca,valor,qtdUnidade
90021,2024,158127,30/04/2025,30/04/2026,2,473405 - Avental,"Material: Plástico Polietileno, Tipo: Impermeável, Características Adicionais: Manga Longa, Punho Com Elástico, Tira Na Cintura, Gramatura: 40 G/M2, Aplicação: Proteção E Segurança, Tamanho: Único,",Unidade,55.026.945/0001-74 - DIMASTEC COMERCIO ECONSULTORIA LTDA,Avental,"4,9500",4
90021,2024,158127,30/04/2025,30/04/2026,4,458188 - Avental,"Material: Pvc - Cloreto De Polivinila, Cor: Branca, Características Adicionais: Impermeável, Uma Tira No Pescoço E Duas Na Cintura, Aplicação: Proteção E Segurança, Tamanho: Sob Medida,",Unidade,55.026.945/0001-74 - DIMASTEC COMERCIO ECONSULTORIA LTDA,AVENTAL,"4,9500",50
90021,2024,158127,30/04/2025,30/04/2026,6,444791 - Barraca acampamento,"Tipo: Gazebo, Material Armação: Duralumínio, Largura: 3 M, Comprimento: 3 M, Material Espeque: Alumínio, Características Adicionais: Bolsas P/Transp./Zíper C/2 Puxadores/Argolas P/Var, Aplicação: Abrigo Em Campo, Material: Poliéster,",Unidade,35.793.873/0001-83 - F ANDRADE SOLUCOES INTEGRADAS LTDA,BELFIX,"510,0000",2
90021,2024,158127,30/04/2025,30/04/2026,7,451485 - Bota segurança,"Material: Pvc - Cloreto De Polivinila, Material Sola: Borracha Antiderrapante, Cor: Branca, Tamanho: 35, Tipo Cano: Longo,",Par,50.401.485/0001-01 - MDX COMERCIO DE EPI LTDA,PVC,"38,7800",3
90021,2024,158127,30/04/2025,30/04/2026,9,234467 - Bota segurança,"Material: Pvc - Cloreto De Polivinila, Material Sola: Borracha Antiderrapante, Cor: Branca, Tamanho: 43, Tipo Cano: Longo, Tipo Uso: Serviços Gerais,",Par,34.346.979/0001-76 - AGOS B2G COMERCIAL E SERVICOS EM LICITACOES LTDA,BOTA PVC CANO 28 BRA,"36,4100",3
90021,2024,158127,30/04/2025,30/04/2026,13,480011 - Botina segurança,"Material: Microfibra, Material Sola: Poliuretano (Pu) Bi-Densidade, Características Adicionais: Fechamento Em Velcro, Biqueira De Composite, Tamanho: Sob Medida, Cor: Preta,",Par,23.829.339/0001-09 - INFINITI EMPREENDIMENTOS LTDA,BOTINA,"87,7700",10
90021,2024,158127,30/04/2025,30/04/2026,15,607771 - Cadeado,"Material: Latão Maciço, Material Haste: Aço Cementado/Cromado, Altura: 40 MM, Largura: 20 MM, Características Adicionais: Mestrado,",Unidade,07.514.710/0001-89 - VARGAS COMERCIO DE FERRAMENTAS LTDA,triangle,"8,1700",10
90021,2024,158127,30/04/2025,30/04/2026,16,476081 - Cadeado,"Material: Latão Maciço, Material Haste: Aço, Altura: 50 MM, Largura: 25 MM, Características Adicionais: Corpo, Pinos E Contrapinos Em Latão,",Unidade,07.514.710/0001-89 - VARGAS COMERCIO DE FERRAMENTAS LTDA,triangle,"9,7900",4
90021,2024,158127,30/04/2025,30/04/2026,17,420636 - Cadeado,"Material: Latão Maciço, Material Haste: Aço Inoxidável, Altura: 60 MM, Largura: 36 MM, Características Adicionais: 5 Pinos,",Unidade,07.514.710/0001-89 - VARGAS COMERCIO DE FERRAMENTAS LTDA,triangle,"12,6000",6
90021,2024,158127,30/04/2025,30/04/2026,18,339785 - Cadeado,"Material: Latão Maciço, Material Haste: Aço, Altura: 60 MM, Largura: 40 MM,",Unidade,07.514.710/0001-89 - VARGAS COMERCIO DE FERRAMENTAS LTDA,triangle,"16,3700",6
90021,2024,158127,30/04/2025,30/04/2026,19,290095 - Cadeado,"Material: Latão Maciço,",Unidade,08.658.622/0001-13 - J. J. VITALLI,Piller,"24,5500",6
90021,2024,158127,30/04/2025,30/04/2026,20,374379 - Capa chuva,"Material: Pvc, Tipo Uso: Industrial, Transmitância: Opaca, Cor: Amarela, Características Adicionais: Capuz, S/Forro, Botões Pressão De Plástico, Solda, Tamanho Referência: 64,",Unidade,43.058.709/0001-50 - PARANASEG EQUIPAMENTOS E SUPRIMENTOS INDUSTRIAIS LTDA,CA 47977,"15,2500",5
90021,2024,158127,30/04/2025,30/04/2026,23,396786 - Capacete segurança,"Material: Plástico, Cor: Branca, Características Adicionais: Aba Frontal, Copa Lisa, Dupla Suspensão E Jugular,",Unidade,43.058.709/0001-50 - PARANASEG EQUIPAMENTOS E SUPRIMENTOS INDUSTRIAIS LTDA,CA 31469,"12,6500",4
90021,2024,158127,30/04/2025,30/04/2026,29,294027 - Corda,"Material: Polipropileno, Tipo: Torcida (3 Pernas), Diâmetro: 8 MM, Ponto Ruptura: 2000 KGF,","Rolo 100,00 M",01.276.119/0001-54 - JV COMERCIO DE MATERIAIS ELETRICOS E DECORACOES LTDA,VONDER,"270,9000",1
90021,2024,158127,30/04/2025,30/04/2026,32,231389 - Corda,"Material: Polipropileno, Tipo: Estática, Diâmetro: 12 MM, Ponto Ruptura: 2.500 KGF, Aplicação: Escalada Ou Descida Tipo ""Rappel"",","Rolo 100,00 M",43.058.709/0001-50 - PARANASEG EQUIPAMENTOS E SUPRIMENTOS INDUSTRIAIS LTDA,CORDA 12MM,"343,0000",1
90021,2024,158127,30/04/2025,30/04/2026,33,271213 - Sinalizador trânsito,"Sinalizador Trânsito Material Corpo: Plástico , Tipo: Corrente , Cor: Amarelo/Preto",Unidade,43.058.709/0001-50 - PARANASEG EQUIPAMENTOS E SUPRIMENTOS INDUSTRIAIS LTDA,CORRENTE PLASTICA,"5,4000",40
90021,2024,158127,30/04/2025,30/04/2026,36,318297 - Vestuário proteção,"Material: Tecido Hidrorrepelente, Componentes: Calça Reforço Frontal, Jaleco Ombreira, Boné Tipo, Tipo Uso: Aplicação De Agrotóxicos, Características Adicionais: Conjunto Costal, Resistente E Impermeável, Cor: Alumínio/Amarelo,",Unidade,53.763.552/0001-18 - BARAOSEG LTDA,CA 34289,"59,4000",1
90021,2024,158127,30/04/2025,30/04/2026,39,443534 - Acessório equipamento segurança,"Tipo: Bloqueio Universal, Material: Metal Revestido Poliamida,",Unidade,43.058.709/0001-50 - PARANASEG EQUIPAMENTOS E SUPRIMENTOS INDUSTRIAIS LTDA,KIT OPERADOR MOTOSER,"366,4000",1
90021,2024,158127,30/04/2025,30/04/2026,40,260449 - Vestuário proteção,"Material: Jaleco E Calça 100% Algodão,Tratamento Hidrorrepel, Componentes: Jaleco, Calça, Avental, Touca E Viseira Proteção, Tipo Uso: Aplicação De Agrotóxicos, Características Adicionais: Calça Com Reforço Frontal Emborrachado E Avental,",Unidade,53.763.552/0001-18 - BARAOSEG LTDA,CA 34289,"70,2000",1
90021,2024,158127,30/04/2025,30/04/2026,41,351190 - Extintor incêndio,"Material Trama: Aço, Material Válvula Saída: Latão Forjado, Capacidade: 4 KG, Acabamento Superficial Cilindro: Pintura Vermelha, Aplicação: Incêndio Classe ""A"", ""B"" E ""C"", Material Carga: Pó Químico Seco - Pqs, Características Adicionais: Sem Suporte Para Fixação,",Unidade,35.600.549/0001-00 - C2P DROPSHIPPING DE MATERIAIS LTDA,0001,"118,6600",17
90021,2024,158127,30/04/2025,30/04/2026,46,269839 - Luva cirúrgica,"Material: Látex Natural, Tamanho: 7, Características Adicionais: Comprimento Mínimo De 28cm, Apresentação: Lubrificada C/ Pó Bioabsorvível,Atóxica, Tipo Uso: Descartável, Formato: Anatômico, Embalagem: Conforme Norma Abnt C/ Abertura Asséptica, Esterilidade: Estéril,",Par,43.388.441/0001-15 - RAVACHE COMERCIAL MEDICA E HOSPITALAR LTDA,MEDIX,"1,7400",100
90021,2024,158127,30/04/2025,30/04/2026,48,468662 - Luva segurança,"Material: Vaqueta, Tamanho: Único, Aplicação: Proteção Individual, Características Adicionais: Asa Tipo Cobertura,",Par,43.058.709/0001-50 - PARANASEG EQUIPAMENTOS E SUPRIMENTOS INDUSTRIAIS LTDA,CA 30370,"27,9100",2
90021,2024,158127,30/04/2025,30/04/2026,51,397421 - Luva de proteção,"Material: Latéx, Tamanho: Grande, Acabamento Palma: Antiderrapante, Esterilidade: Não Esterilizada, Características Adicionais: Antialérgico, Tipo: Ambidestra, Tipo Uso: Descartável,","Caixa 100,00 UN",55.026.945/0001-74 - DIMASTEC COMERCIO ECONSULTORIA LTDA,LUVA DE PROTEÇÃO,"3,1600",8
