numCompra,anoCompra,uasg,iniVigencia,fimVigencia,numItem,descBreve,descDetalhada,unFornecimento,fornecedor,marca,valor,qtdUnidade
90044,2025,158127,30/11/2025,30/11/2026,1,620757 - Armário aço,"Armário Aço Tipo: Horizontal, Material: Aço Inox Aisi 201, Acabamento Superficial: Não Mgnético, Quantidade Portas: 2UN, Quantidade Prateleiras: 1UN, Altura: 85CM, Largura: 100CM, Profundidade: 60CM, Características Adicionais: Portas De Correr, Pés Reguláveis",Unidade,62.081.750/0001-92 - GMF SERVICOS LTDA,AÇO,"3.613,0000",2
90044,2025,158127,30/11/2025,30/11/2026,2,473360 - Armário,"Armário Material: Madeira, Tipo: Relicário, Quantidade Portas: 2UN, Tipo Portas: Com Puxadores E Fechadura, Cor: Tabaco, Altura: 2,30M, Largura: 0,90M, Profundidade: 40CM, Características Adicionais: Vidro Frontal E Laterais, Veludo Ao Fundo",Unidade,33.393.503/0001-23 - J BORELLA & BORELLA LTDA,VT-02-P,"890,0000",5
90044,2025,158127,30/11/2025,30/11/2026,3,458707 - Armário escritório,"Armário Escritório Material: Mdp, Quantidade Portas: 2UN, Material Porta: Madeira Mdp, Quantidade Prateleiras: 4UN, Largura: 80CM, Altura: 160CM, Características Adicionais: Com Fechadura Frontal, E Puxadores, Profundidade: 500MM, Acabamento Superficial: Laminado Melamínico, Cor: Carvalho Malva, Material Base: Aço Com Sapatas Niveladoras, Tipo: Alto, Espessura Tampo: 25MM",Unidade,43.750.420/0001-06 - SANE INDUSTRIA E COMERCIO DE MOVEIS E EQUIPAMENTOS LTDA,sc 1844,"648,0000",10
90044,2025,158127,30/11/2025,30/11/2026,4,484143 - Armário escritório,"Armário Escritório Material: Madeira Aglomerada, Quantidade Portas: 2UN, Material Porta: Aglomerado De Alta Densidade, Quantidade Prateleiras: 3UN, Material Prateleiras: Madeira Aglomerada Alta Densidade, Revestimento: Laminado Melamínico, Largura: 800MM, Altura: 2100MM, Características Adicionais: Puxador_Metálico/Polipropileno Prateleiras Reguláv, Profundidade: 500MM, Acabamento Superficial: Laminado Melamínico, Cor: Argila",Unidade,43.750.420/0001-06 - SANE INDUSTRIA E COMERCIO DE MOVEIS E EQUIPAMENTOS LTDA,sc 1844,"864,0000",4
90044,2025,158127,30/11/2025,30/11/2026,5,387934 - Armário escritório,"Armário Escritório Material: Mdf, Revestimento: Laminado Melamínico Baixa Pressão Padrão Madeirado, Largura: 80CM, Altura: 74CM, Características Adicionais: Sapatas Reguladoras Náilon/Dobradiças E Puxadores, Profundidade: 60CM, Material Base: Tubo Aço 30 X 20mm, Tipo: Baixo, Espessura: 25MM",Unidade,43.750.420/0001-06 - SANE INDUSTRIA E COMERCIO DE MOVEIS E EQUIPAMENTOS LTDA,sc 2940,"414,0000",2
90044,2025,158127,30/11/2025,30/11/2026,6,383220 - Armário aço,"Armário Aço Acabamento Superficial: Fosfatizado Anti-Ferrugem, Cor: Cinza, Quantidade Portas: 8UN, Altura: 1,97M, Largura: 1,26M, Profundidade: 0,42M, Aplicação: Roupeiro, Características Adicionais: Com Fechadura",Unidade,33.393.503/0001-23 - J BORELLA & BORELLA LTDA,P8PP.CHAVE,"700,0000",20
90044,2025,158127,30/11/2025,30/11/2026,8,408869 - Armário aço,"Armário Aço Material: Chapa Aço 26, Acabamento Superficial: Pintura Esmaltada, Quantidade Portas: 2UN, Quantidade Prateleiras: 3UN, Altura: 1,70M, Largura: 0,75M, Profundidade: 0,35M, Aplicação: Ferramentaria, Características Adicionais: Travamento Simultâneo/Puxadores/Regulagem Altura",Unidade,82.476.144/0001-83 - ALER COMERCIO DE MOVEIS LTDA,A-402 ESPECIAL,"600,0000",1
90044,2025,158127,30/11/2025,30/11/2026,9,408851 - Armário escritório,"Armário Escritório Material: Madeira Aglomerada/Mdf, Quantidade Prateleiras: 1UN, Revestimento: Laminado Melamínico, Largura: 90CM, Altura: 74CM, Profundidade: 40CM",Unidade,43.750.420/0001-06 - SANE INDUSTRIA E COMERCIO DE MOVEIS E EQUIPAMENTOS LTDA,SC 1840,"306,0000",8
90044,2025,158127,30/11/2025,30/11/2026,10,231516 - Armário aço,"Armário Aço Material: Chapa De Aço, Acabamento Superficial: Pintura Eletrostática Com Epóxi., Cor: Bege, Quantidade Portas: 3UN, Altura: 1,845M, Largura: 0,45M, Profundidade: 0,30M, Características Adicionais: Pés Reguláveis, Tratamento Superficial: Zincado, Tipo Fechamento Portas: Com Fechadura, Quantidade Chaves: 02, Cor Portas: Pedra",Unidade,82.476.144/0001-83 - ALER COMERCIO DE MOVEIS LTDA,P3 ESPECIAL,"600,0000",8
90044,2025,158127,30/11/2025,30/11/2026,11,458124 - Armário,"Armário Material: Mdp Aglomerado, Tipo: Parede, Quantidade Portas: 2UN, Tipo Portas: Puxadores E Fechaduras Individuais, Acabamento Superficial: Laminado Melamínico, Cor: Bege, Altura: 800MM, Largura: 600MM, Profundidade: 400MM, Quantidade Prateleiras: 1, Tipo Bordas: Pvc",Unidade,43.750.420/0001-06 - SANE INDUSTRIA E COMERCIO DE MOVEIS E EQUIPAMENTOS LTDA,SC 1840,"540,0000",10
